status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,Boeing 777-300-ER,Solo Leisure,First Class,Jakarta to Amsterdam,May 2024,5.0,5.0,5.0,,5.0,5.0,5,yes,10,"  Flew on GA-88 Jakarta to Amsterdam in May 2024. From being picked up from my home by a car provided by Garuda-Indonesia to being dropped off at airport where I was met by the Garuda First Class Team Firyal who escorted me through the check in process and on through security, immigration and to the First-Class lounge. When it came time to board, I was escorted to the aircraft my Firyal. Thank you, Firyal for your help and assistance which was much, appreciated. The flight was full in all classes, however the cabin crew upon boarding were very welcoming and extremely helpful throughout the flight. I had a light meal of caviar and then a good 6-hour sleep. Prior to bedding down, I had ordered breakfast with the chef to be served 3 hours prior to landing, however prior to that the cabin crew kept coming around and offering warm and cold drinks and snacks. The chef prepared an omelet to order together with a selection of side dishes. The meal was excellent, and cabin kept coming around topping up tea and coffee. As noted above the cabin was full, however the cabin crew still provided a very high level of service. The crew was made up of Elis, Rika, Cartika and Chef Fandi and they provided excellent service. Upon arrival in Amsterdam, we were met at the aircraft door by Schiphol VIP Team who Garuda-Indonesia using in Amsterdam, and they take you directly to the VIP lounge where you go through immigration, and they then pick up your luggage to check in for onward flight. This is another great service provided by Garuda-Indonesia as it saves time."
✅ Trip Verified ,A330-300,Solo Leisure,Business Class,Jakarta to Hong Kong,April 2024,5.0,5.0,5.0,,,5.0,5,yes,10,"  Flew on GA863 Hong Kong to Jakarta. While in the queue for check-in I was met by the Garuda Hong Kong base manager Mrs. Mia and her team who assisted me through security, immigration and into the business lounge. The lounge used by Garuda in Hong Kong is the Premier lounge which is more than suitable and they have a reasonable selection of hot and cold drinks and snacks available. When it came time for boarding Mrs. Mia and Ms. Jess assisted me as I needed to use the train to get to the remote gate. When I arrived at the gate, they were getting ready to start boarding and I was allowed to board without any delay. Waiting at the aircraft door was the Senior Cabin Crew Sari Puspita and Daryani who provided with a warm welcome and guided me to my seat. The flight was quite full; however, the cabin crew were extremely friendly and offered drinks and snacks. When it came time for the main meal service Andy the Chef came around and offered me a selection of food and I chose Cod and Mash potatoes, and this was well presented and tasted even better. Throughout the flight other cabin crew members Maya and Eva also provided soft drinks and snacks. Upon arrival in Jakarta, I was met at the Plane door by Garuda PSA Rudy who guided me through immigration, baggage collection and customs. Rudy also helped me get a taxi as it was quite busy. A big thank you to Mrs. Mia and her team in Hong Kong, Rudy in Jakarta and the onboard cabin crew of Sari, Daryani, Maya, Eva, and Chef Andy their service and help is much appreciated."
✅ Trip Verified ,A330-300,Solo Leisure,Business Class,Jakarta to Hong Kong,April 2024,5.0,5.0,,,,5.0,5,yes,10,"  Flew on GA860 Jakarta to Hong Kong. I was met at checking by the Garuda PSA Team leader Vianda who assisted me with check-in, then escorted me through security, immigration and into the business lounge. Lot of hot and cold food, snacks, and hot and cold drinks were available, however as I was fasting, I did not consume anything. When it came time for boarding Ms. Vianda arranged a buggy to take us to the remote gate and I was able to board at leisure. The cabin crew upon boarding provided gave me a warm welcome and guided me to my seat. The flight was full; however, the cabin crew were extremely friendly and knowing that I was fasting provided me with additional pillows and blankets to ensure that I was comfortable. They also came around several times to ensure that I was fine. Upon arrival in Hong Kong, I was met at the Plane door by Garuda Hong Kong manager Mr. Leonard and his team who guided me through the Skytrain, immigration, baggage collection to my waiting car. A big thank you Mr. Leonard and his team their help was much appreciated as it has been over 5 years since I was in Hong Kong airport. Another wonderful flight on Garuda Indonesia."
✅ Trip Verified ,Boeing 777-300-ER,Solo Leisure,First Class,Amsterdam to Jakarta,March 2024,5.0,5.0,5.0,5.0,5.0,5.0,5,yes,10,"  Flew on GA-89 Amsterdam to Jakarta March 2024. From being picked up from my hotel in Amsterdam to being dropped off at my home in Jakarta it was a seamless and wonderful experience. Garuda also provides access to the VIP Lounge in Schiphol airport, and this means that all security and immigration formalities are completed in the lounge avoiding long queues. The flight itself was outstanding as I was lucky to have the same crew as on the outbound flight i.e. Yudirsyan, Renny, Chef Gia and Affiriyani and again they were very welcoming and gave an outstanding service throughout the flight. They even catered to my very early breakfast request. I put the service provided on the ground and in the air at 11/10. A big thank you to the GA89 Team."
✅ Trip Verified ,Boeing 777-300-ER,Solo Leisure,First Class,Jakarta to Amsterdam,March 2024,5.0,5.0,5.0,,5.0,5.0,5,yes,10,"  Flew on GA-88 Jakarta to Amsterdam March 2024. I was picked up from my home by a car provided by Garuda-Indonesia and driven to the Terminal-3 airport where I was met at the curbside by Yudi from the First Class Team who assisted me with my luggage, check-in, fast track through security and immigration and into the First-Class lounge. There was a full a la carte food service available, however I chose the fruit platter. The ambience in the lounge was good and the staff were very helpful. When it came for boarding, I again was assisted by Yudi to the aircraft and door. The flight itself was amazing. The crew of Yudirsyan, Renny, Chef Gia and Affiriyani onboard this flight were very welcoming and gave an outstanding service throughout the flight. The Bathroom was always kept clean by the crew. & Food was delicious. Every time I went to the bathroom, and I came back to my seat, my bed was made up again. I know it was a small gesture, but much appreciated and goes to show the level of service that Garuda provides. This flight is another 10/10. I did use the onboard Wi Fi and it was good and fast as was the connection."
✅ Trip Verified ,Boeing 737-800 ,Solo Leisure,Economy Class,Jakarta to Sorong,February 2024,5.0,5.0,5.0,,,5.0,5,yes,10," Flew on GA682 Jakarta - Sorong. Upon entering the check-in area, I was met by the Garuda PSA Team leader Vianda who assisted me with check-in, then escorted me through security and into the domestic lounge. There was both warm and cold snacks available in the lounge as well as hot and cold drinks, the lounge team were very helpful in offering snacks, fruits, and drinks during our stay in the lounge. When it came time for boarding myself and colleagues were escorted to the gate by Ma-uf from Garuda PSA Team and boarding was orderly and the plane doors were closed within 15 minutes of boarding commencement. The flight was just over 3 hours 45 minutes; however, we had a long taxi ride to Terminal one runway, however the aircraft took off with the scheduled time frame. The flight was quite full; however, the cabin crew were quite friendly and provided us with a breakfast menu which was quite filling. The cabin crew came around several times offering top ups of hot, cold drinks and bread rolls. We arrived in Sorong on schedule, however had to wait for approx. 20 minutes to obtain my luggage, early morning is Sorong is always busy as there are several flights that land within minutes of each other. Another delightful flight on Garuda Indonesia."
Not Verified ,A300-300,Business,Economy Class,Jakarta to Sydney,February 2024,1.0,1.0,2.0,2.0,2.0,1.0,2,no,1," The ground experience is terrible, the Garuda international lounge is dirty. The showers are not cleaned between 2 passengers. The boarding experience is chaotic. Just before boarding the plane we are asked to leave our water bottles at the gate (which does not make any sense as we've already been through security). The cabin crew is unfriendly, the seats and toilets are dirty and the footrest is uncomfortable as it eats your legroom. No comment or excuses from the crew after a 1 hour delay. It seemed to be normal."
✅ Trip Verified ,Boeing 737-800,Solo Leisure,Economy Class,Sorong to Jakarta,February 2024,5.0,5.0,4.0,,,5.0,5,yes,10,"  Flew on GA683 Sorong – Jakarta. Check in process was fast as most people had already checked in when I arrived. Garuda Indonesia using a local lounge in Sorong, it is large, however has limited snacks and drinks, however the lounge staff are very helpful. When it came time for boarding it was well controlled and people were boarded based on seat row. The flight itself was just over 3 hours 35 minutes and the cabin crew were quite friendly and attentive. They came around several times to top up the hot and cold drinks. When I arrived in Jakarta I was met by Ika and Yudi from Garuda PSA Team and as were the aircraft parked it was long way from the baggage area, they had arranged a car to take me to the terminal. They then helped me obtain my luggage and escorted me to my car. Thank You Ika and Yuda, very much appreciated. What I really like about Garuda Indonesia is their ground and cabin crews as they never cease to amaze me with their truly welcoming smile, and they go out of their way to be very helpful."
✅ Trip Verified ,Boeing 737-800,Solo Leisure,Economy Class,Jakarta to Sorong,February 2024,5.0,5.0,4.0,,,5.0,5,yes,8,"  Flew on GA682 Jakarta to Sorong and check in was fast and efficient. I was then escorted through security to the Garuda lounge by Yudi from Garuda PSA Team. As it was a late-night flight the lounge was not that busy, however there were sufficient snacks, food and hot and colds drinks available. Boarding was orderly; however, it seems that Garuda lets people board with quite a lot of hand luggage, and I saw some large size cases as well which I believe should have been checked in as they took up too much space in the overhead storage bins. It was an overnight flight; however, the seats were reasonably comfortable. The cabin crew was efficient and welcoming, after takeoff they came around and offered a small meal and some hot & drinks. Not the best, however sufficient. We landed in Sorong on time and baggage came out very quickly. Overall, not a bad flight."
✅ Trip Verified ,A330-300,Couple Leisure,Economy Class,Jakarta to Sydney ,February 2024,1.0,1.0,1.0,1.0,,1.0,1,no,1,"  A330 was a really old aircraft. Inflight entertainment is non existent. Movies like Batman, New Years Eve and The Intern were featured. There was not a recent movie and very limited options. Made feedback to the senior crew but she ignored me. Not that good of a service from a 5 star airline."
✅ Trip Verified ,A330-300,Solo Leisure,Business Class,"Denpasar, Bali to Jakarta",February 2024,5.0,5.0,5.0,,,5.0,5,yes,10," Flew on GA407 from Denpasar, Bali to Jakarta. I was met at curbside and was assisted by a Garuda PSA Team member who escorted me to the check in desk and then assisted me through security and onto the Garuda lounge, The lounge is reasonable sized and has good selection of local food, snacks, and soft drinks. When it came time for boarding the Garuda PSA was also on hand to escort me to the aircraft. On boarding I was welcomed by the cabin crew and was directed to my seat. There was two selections of food for the lunch time meal, and I was able to mix and match from the two meals. The service was excellent and with the warm Garuda smile. We arrived in Jakarta slightly ahead of schedule, and I was met at the plane door by Firyal from the Garuda PSA Team who assisted me with baggage collection and escorted me to my car. Thank you, Firyal. The service from check in until receiving my luggage in Jakarta was outstanding."
✅ Trip Verified ,Boeing 777-300-ER,Solo Leisure,Business Class,Jakarta to Denpasar Bali,February 2024,5.0,5.0,5.0,,,5.0,5,yes,10,"  Flew GA402 Jakarta to Denpasar, Bali. The flight was early morning; however, the airport was quite business. At the check in desk, I was assisted by Herbart from Garuda PSA Team who also assisted me though security and into the lounge. When it came time for boarding Herbart was also on hand to assist. The onboard service was excellent and there was a good breakfast selection. I chose the omelet which came with side dishes and condiments. Overall, the meal and drink service was very good. We arrived in Denpasar on schedule, and I was met at the plane door by Davi from the Garuda PSA Team who assisted me with baggage collection and escorted me to my hotel car. Thank you Davi. Another great flight on Garuda Indonesia."
✅ Trip Verified ,A330-300,Solo Leisure,Business Class,Tokyo Haneda to Jakarta,January 2024,4.0,5.0,5.0,,,4.0,5,yes,7,"  Flew GA875 Tokyo Haneda to Jakarta. The check in process was quite chaotic as there was only a single desk open for all business class which meant long queues building up. Eventually when I finished the check in process, I was given a voucher to access the TIAT Lounge, however upon entering the lounge I was informed that I would have to wait outside as the lounge was full. Therefore, I decided to use my AMEX Card which allows me access to the SKY lounge. When it came time to board, both Business and Economy class passengers were boarded at the same time, however this did not lead to any delays in boarding. When entering the aircraft, the cabin crew gave a warm welcome. The flight itself was uneventful, however the meals offered were very well prepared and with sufficient portions that I just went with a salad and main course both of which were tasty and well presented. We arrived in Jakarta on schedule and when the aircraft door was opened, I was met by Vianda from the Garuda PSA Team who escorted me through immigration, baggage collect, customs and assisted me in getting a taxi. Thank you very much Vianda. My conclusion is that the onboard flight and ground services in Jakarta were outstanding, however these we let down by the long check in times and lack of lounge access in Tokyo Haneda airport. I note that Garuda uses a local company at Haneda to help with the check in process, however that should not be an excuse."
Not Verified ,,Family Leisure,Economy Class,Jakarta to Yogyakarta,January 2024,3.0,2.0,1.0,2.0,1.0,1.0,2,no,2," Poor communication with passengers regarding issues, digital check in infrastructure broke down resulting in long check in lines lasting hours without sufficient communication with passengers waiting in line. In-flight accommodation and entertainments are sufficient but does not stand out in any way. A mediocre airline at best. Definitely lower than standard for a national airline for such a big country."
✅ Trip Verified ,A330-300,Business,Business Class,Jakarta to Tokyo Haneda,January 2024,4.0,5.0,5.0,,,5.0,5,yes,10,"  Flew GA874 Jakarta to Tokyo Haneda overnight flight. Check in was quite fast and I was then escorted through security, immigration and into the Garuda lounge. This was a great fast-track service. The Garuda lounge was quite comfortable, and there was a very good selection of food, snacks, and drinks available, and the lounge staff were very attentive. When it came time to board, I was assisted by Ryan from the Garuda PSA team who help provide a buggy to take me to the remote area of the airport from where to board the aircraft. At the gate I was allowed to board right away. The Garuda cabin crew gave me a very warm welcome and guided me to my seat. As it was an overnight flight, I tried to get some sleep, however when awoke and went to the toilet, I was met by the cabin crew and Chef Erwin who presented me with a birthday cake. It was a very pleasantly surprised and I really appreciate the effort of the crew to recognize that it was my birthday and to prepare the cake, therefore I would like to thank the business class cabin crew made up of Budi Handoko, Ellyza, Ayu, Zulfa and Chef Erwin who really made my day by proving this small, but significant gesture. I have been flying for over 45 years and many times on my birthday, however this is the first time that this has happened. When it came for breakfast, I was treated with a very good selection of food, and I chose the omelet that was garnished with a good selection of side dishes. Upon arrival in Haneda I was met at the plane door by and escorted through immigration, customs and out to the taxi. I very much appreciate all the help, assistance and especially the birthday cake onboard. Thank you very much Garuda-Indonesia."
✅ Trip Verified ,Boeing 777-300-ER,Solo Leisure,First Class,Amsterdam to Jakarta,December 2023,5.0,5.0,5.0,,5.0,5.0,5,yes,10,"   Flew on GA-89 Amsterdam to Jakarta December 30th. I was picked up at my hotel by a car provided by Garuda-Indonesia and driven to the VIP Center at Schiphol airport. In the VIP Center they take care of all check in and immigration procedures without me having to leave the VIP Lounge. This is an outstanding service provided by Garuda-Indonesia. The aircraft was parked in a remote area; however, I was driven to the aircraft by the VIP Center car and was allowed to board immediately. I was welcomed at the aircraft door by the cabin crew with the warm welcoming Garuda-Indonesia smile. After takeoff there was large selection of food on offer from starters, main course, deserts, and cheese board. I opted for the main course only and chose salmon. The salmon was well presented and tasted savory. I then chose to rest, and the cabin crew made up the bed. I had a good rest, and when I woke up the cabin crew were on hand to serve snacks and hot and cold drinks. With less than three hours to landing the onboard chef offered a cooked breakfast. I chose an omelet which was garnished with sausage, tomatoes etc. Anoth great meal. The service from boarding in Amsterdam to landing in Jakarta was exceptional from the team made up of Ely Siswanto, Maria Dewi, Desti and Chef Erwin. The cabin crew was excellent and provided an outstanding service. What I really love about Garuda-Indonesia is their consistency in the service they provide both on the ground and in the air, they are true professionals and the SKYTRAX 2023 best cabin crew definitely holds true. We arrived in Jakarta 23 minutes ahead of schedule and I was met at the aircraft door by Vianda from the First-Class Ground staff who helped guide me through immigration, baggage collection, customs and out to a car provided by Garuda-Indonesia to take me to my home. Thank you to all on those that served on this GA89 flight both on the ground and in the air, for another excellent flight on Garuda-Indonesia."
✅ Trip Verified ,Boeing 777-300-ER ,Solo Leisure,First Class,Jakarta to Amsterdam,December 2023,5.0,5.0,5.0,,,5.0,5,yes,10," Flew on GA-88 Jakarta to Amsterdam. I was picked up at my home by a car provided by Garuda-Indonesia. I was then met at the curb side at the airport and was assisted to the check in area, through immigration and into the First-Class lounge. During this process I was assisted from curb side through to boarding the aircraft by Ms. Vianda. Thank you Vianda your help, assistance and professionalism was much appreciated. The onboard service was outstanding from the team made up of Percy Siegers, Vivik, Annisaa and Chef Fredi Saputra. The cabin crews’ eye for detail was exceptional and they were on hand throughout the flight and provided an outstanding service with their personal touch. We arrived in Amsterdam a little behind schedule due to strong headwinds, however I had more than sufficient time to catch my connecting flight. In Amsterdam airport Garuda-Indonesia using the VIP Center who picks you up from the aircraft and takes to the VIP lounge and then to my connecting flight. This is another great service provided by Garuda-Indonesia Thank you, Garuda-Indonesia, for another outstanding flight."
✅ Trip Verified ,Boeing 737-800,Business,Business Class,Sorong to Jakarta,December 2023,5.0,5.0,5.0,,,5.0,5,yes,10," Flew on GA-683 Sorong – Jakarta, although the flight was full the check in process was quite quick and the staff were very friendly. There is a small lounge in Sorong that Garuda Indonesia uses. The lounge has a limited selection of food and snacks, however sufficient for short stay. When it came time for boarding, there was a long queue, however the boarding process was managed well. I had pre-order a diabetic meal and after takeoff the cabin crew came and asked when I wanted to eat. The diabetic meal served was quite savory and it was served with hot and cold drinks. The cabin crew of Tarmizal Indra and Tiara Veroosta where very helpful and were on hand throughout the flight. Thank you both for a great service. When I landed in Jakarta, I was meet at the plane door by Hardi from Garuda Premium Services and he helped and assisted me obtaining my luggage. Thank you Hardi. Overall, an excellent service."
✅ Trip Verified ,Boeing 737-800,Solo Leisure,Business Class,Sorong to Jakarta,December 2023,4.0,5.0,5.0,,,5.0,5,yes,10,"  Flew on GA-683 Sorong – Jakarta, although the flight was full the check in process was quite quick and the staff were very friendly. There is a small lounge in Sorong that Garuda Indonesia uses. The lounge has a limited selection of food and snacks, however sufficient for short stay. When it came time for boarding, there was a long queue, however the boarding process was managed well. I had pre-order a diabetic meal and after takeoff the cabin crew came and asked when I wanted to eat. The diabetic meal served was quite savory and it was served with hot and cold drinks. The cabin crew of Tarmizal Indra and Tiara Veroosta where very helpful and were on hand throughout the flight. Thank you both for a great service. When I landed in Jakarta, I was meet at the plane door by Hardi from Garuda Premium Services and he helped and assisted me obtaining my luggage. Thank you Hardi. Overall, an excellent service."
✅ Trip Verified ,,Couple Leisure,Business Class,Melbourne to Jakarta,December 2023,4.0,5.0,5.0,5.0,,5.0,3,yes,8,"  Excellent service, always pleasant to fly with Garuda Indonesia. I strongly recommend this service. Very polite crew and friendly. Garuda is one of the best companies."
✅ Trip Verified ,Boeing 737-800,Solo Leisure,Economy Class,Jakarta to Sorong,December 2023,5.0,5.0,5.0,,,5.0,5,yes,10,"  Flew on GA-682 Jakarta to Sorong. I was able to check-in at the SKY Priority area and the check in staff were most helpful and I was then escorted to the Garuda lounge, were there was a good selection of food, snacks, and soft drinks. The lounge was very quiet as it was late at night, however there were sufficient staff around to assist. When it came time for boarding, I was escorted to the plane and was able to board right away.. The flight was full, however there was a meal service with two choices, and this was served with hot and cold drinks. Additionally, prior to landed they was another snack provided with a choice of hot and cold drinks. The overall quality of food was more than satisfactory. We arrived in Sorong on time and baggage was delivered within 15 minutes of landing and I more than sufficient time to catch my connecting flight. Overall service was very good, and I appreciate the help and assistance of both cabin crew Eri Andiyana and Efweny Septahaty"
