status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,,Family Leisure,Economy Class,Denpasar to Hi Chi Min City,March 2023,4.0,4.0,,,,4.0,4,yes,9," We took VietJet because it was very cheap, but having read the reviews, with some trepidation. Our flight was faultless. Left on time and arrived on time, no lost baggage. The plane was perfectly ok, staff friendly. No complaints. Didn’t eat the food."
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Vinh to Hi Chi Minh,March 2023,2.0,1.0,,,,1.0,1,no,1," If you read this, please do not fly with VietJet. Other tickets are a bit more expensive, but it’s worth it. They are usually 10 USD more. VietJet treats their customers like trash. I fly very often and this is airline is worse than disappointing. A plane can be late and I am cool with that. But this company is known for cancelling flights due to insufficient number of passengers the day before. The day before my flight, I was notified of a delay and 15 min before boarding, it was announced the delay to another flight which happens to be when the next flight is. On top of this mess, their customer service is very poor and their policies are everything around keeping your money. They don’t care about you or your time. This firm is the definition of violating human fairness. I hope the government steps in to regulate the airline industry or they go bankrupt soon. I never write reviews as I let things go, but this has happened so often and everyone knows about it. They are only alive because their cheap fares serve the very poor. Please don’t support a company that doesn’t value you as a customer, a person, and a being."
✅ Trip Verified ,A321,Couple Leisure,Economy Class,Phu Quoc to Hi chi Minh city,March 2023,1.0,1.0,,,,1.0,1,no,1,"  Awful. Flight cancelled and rebooked for 2 hours later with no notice. This also happened on the previous flight that I took with VietJet. Check in staff rude and inefficient. App does not work, all check on machines at airport broken. Shocking. Do not fly with VietJet."
Not Verified ,,Family Leisure,Economy Class,Tan son nhat to Da nang,March 2023,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  They told us when we booked the tickets we didn’t enter middle name hence we have to pay fee each ticket 110,000 vnd to change name on the tickets. Ridiculous. We never encountered problems with only enter first and last name. They are so narrow minded its a shame."
✅ Trip Verified ,,Couple Leisure,Economy Class,Ho Chi Minh to Kuala Lumpur,March 2023,,,,,,1.0,1,no,1,"  Even though we were checked in, the airline denied us boarding when we arrived at the gate 2/3 minutes past the gate closure. We had to pass immigration and was not informed that there was a final call. Their excuse was that the airport is a quiet airport when at times there were announcements being made. When we arrived , the staff at the counter were terribly rude and obnoxious. The funny thing is they had the time to remove our bags which were already on the plane but couldn’t let us board which would have taken roughly the same time. What perplexes me is the fact that we were already checked in and past immigration therefore they should have know that we were wanting to fly. We did not intend to show up a couple of minutes past the gate closure and in saying that we just wanted a bit of compassion throughout the situation. After being denied, the staff that took us back out to the ticketing counter was even more rude as she did not speak any English and was not helpful despite us being in distress. The staff back at the ticketing counter could only play the blame game and kept on referring to their policy of gate closure. I understand that I was 2 or 3 minutes past the boarding time but it was not like the plane had left and we were already checked in and done the necessary procedure to check in and board. I do not recommend this airline and its customer service is atrocious."
✅ Trip Verified ,,Couple Leisure,Economy Class,Phuket to Bangkok,March 2023,1.0,1.0,,,1.0,1.0,1,no,1,"  Thai VietJet is the worst airline I have ever flown with - they managed to totally ruin my day. After putting my friend’s name down as Alex rather than Alexander they made me pay £180 for a new ticket. Exactly the same seat, same cheap piece of paper they call a ticket. They revelled in our misery and even had the cheek to increase the cost from the quote at check in to the ticket desk up one flight of stairs. We had no such issue with Asia Air. If it’s not this is will be something else. They just want to rip you off. Never fly with these people."
✅ Trip Verified ,,Business,Economy Class,Denpasar to Delhi via Ho Chih Minh,February 2023,1.0,1.0,,,,1.0,1,no,1,  Worst experience in VietJet Air while travelling from Denpasar to New Delhi. They are checking for luggage at transit in Ho Chi Minh and asking for USD 40 for just 2-3 Kg handbag overweight. This 2-3 Kg overweight was cleared at Denpasar airport but they force to charge you at transit airport in Vietnam. Worst airline experience ever.
✅ Trip Verified ,,Solo Leisure,Economy Class,Denpasar to Ho Chi Minh City,March 2023,3.0,1.0,1.0,,,2.0,2,no,1,  Never would I ever recommend this horrible airline. The staff at check in were hands down the rudest most unhelpful people I have ever dealt with and showed zero compassion for the situation I was with. If you enjoy dealing with heartless people by all means fly with this company.
Not Verified ,,Solo Leisure,Economy Class,Ho chi Minh to Hanoi,February 2023,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  The service from this airline is atrocious, my experience with the staff was less than enjoyable. I have taken several flights over the course of my trip through Asia. All of my experiences flying through Bangkok, Phuket and Cambodia the quality of service has been excellent. In Vietnam they have looked for every opportunity to upcharge me and I have been treated with general disdain. I would recommend avoiding this airline if alternatives are available."
✅ Trip Verified ,,Business,Economy Class,Bangkok to Phuket,February 2023,1.0,2.0,1.0,,,1.0,1,no,1,"  Thai VietJet is an absolute joke of an airline. Always delayed, single out Westerns, bad attitude and seemingly make their policies up as they go along. This time I was told I couldn’t fly with a medical needle because my Dr note needed to be within 7 days (never the case before with same airline), then when I could produce it was not allowed because the needle couldn’t be detached. Supervisor deliberately put their details down incorrectly - avoid at all costs."
Not Verified ,,Solo Leisure,Economy Class,Phuket to Bangkok,February 2023,1.0,1.0,,,,1.0,1,no,1," Had the absolute worst experience with this airline. I took their 1 hr flight from Phuket to Bangkok, and it was delayed by an hour and a half. Because it arrived late, I missed my 2nd and 3rd flight. When I arrived to Bangkok everything was closed, so I had to wait 5 hrs for them to open in the morning. Thai VietJet Air sent me from one place, to another place, to another place. Nobody could help me, they were extremely rude. I was crying, in tears ""please help me get back home"" and they completely ignored me, avoided looking at me. I've never been so disrespected by an airline before. All they said is email the airline, but I'd have to wait 8 hrs total till they open. And even then, how long will it take to respond to my email? It was a disaster. They didn't take accountability for the delayed flight. I had to pay again. Why would I give them more money? Will I ever get reimbursed? Who knows. But they did not help me at all. Never using them again. They legit traumatized me."
✅ Trip Verified ,,Solo Leisure,Economy Class,Ho Chi Min City to Phuket,February 2023,3.0,2.0,1.0,,,1.0,1,no,1,  A real bait and switch. Cheap tickets turn into a nightmare at the gate. As soon as they announced the plane was ready for boarding a “team” arrived with two luggage scales and forced everyone to weigh their carry-on and other personal items (their weights combined could not exceed 7kg). My bags were 11kg and the team leader immediately yelled at me. Was incredible. She was yelling before I had a chance to say anything. No employee anywhere would feel they could get away with that how unless they were trained to do so and given authority from management above. We were leaving on an international flight and had no leverage to say anything. She took my boarding pass and immediately I was hostage to pay $75 for an extra 3kg in my combine bags. The whole experience was traumatizing and I’m not exaggerating in saying this. There were many real confused and upset people including a woman broken down in tears. The “team” would simply say it was not their problem and to pay or not get on the plane. The lady had a handful of boarding passes she had collected and was running about to get as many as she possibly could to collect the money after. It was truly obnoxious. I will never trust and fly with this airline again.
✅ Trip Verified ,,Couple Leisure,Economy Class,Hanoi to Da Nang,February 2023,2.0,3.0,1.0,1.0,1.0,3.0,3,no,3,  Carry on luggage was well within the limits for size and weight but were forced to pay an extra luggage fee anyways. Airline .
✅ Trip Verified ,,Couple Leisure,Economy Class,Hanoi to Ahmedabad,February 2023,1.0,1.0,1.0,1.0,1.0,3.0,1,no,2,"  We were flying vietjet air after a pleasing tour of Vietnam. For a 5 hour international flight, the seats were not comfortable. There was no screen to show trip, no headphones for music, no screen for movies etc. Frankly, it didn't feel like an international carrier. There was no legroom too. Besides the toilets did not refilled with soap and when I asked for soap, they poured a bit on my hands and later placed the bottle inside the toilet thereby making it inconvenient and unhygienic for all travelers. I would never recommend Vietjet Air due to its lack of professional services and indifferent attitude of the stewards."
Not Verified ,,Couple Leisure,Economy Class,Delhi to Bali,February 2023,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  
Very bad customer service. Actually no customer service at all. I am trying to get them to respond for last 6-7 days to reschedule the flight, but no one will answer their call center for so many times. If you are very lucky they will answer one time, but they will just say email the head office in Vietnam. And of course nobody responds to the emails. I have sent 3-4 reminders as well. I have tweeted them too but nothing. All ticket money gone to waste."
✅ Trip Verified ,,Family Leisure,Economy Class,Hanoi to Ho Chi Min,February 2023,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Discrimination against tourists. The guy in front of us in check 8n has 12kilos nag and just pick up the bag and leave. We had 10kg each and to pay excess baggage. Also, the girl at the counter didn't speak English except ""excess luggage"" and ""pay"". We had to go to a different counter to pay for the luggage where we were made fun of and then came back to the first counter ... terrible service, they are desperate for the extra buck, fly AirAsia instead."
Not Verified ,,Solo Leisure,Premium Economy,Krabi to Bangkok,February 2023,1.0,1.0,,,,1.0,2,no,2,"  I received two emails beforehand each of them telling me my flight has been delayed. No good reason was given. When I arrived at the airport, the flight was delayed once again. The staff were indifferent and did not seem apologetic at all. The reason why their tickets are so cheap is because they are an awful airline. Be warned! Don’t fly with VietJet."
Not Verified ,,Solo Leisure,Economy Class,Bangkok to Phuket ,February 2023,4.0,5.0,,,,5.0,5,yes,10," I took VietJet Air to Phuket and while I was putting my luggage up to the cabin. As usual the clumsy me ended up dropping my headphones. Honestly I was starting to panic as it's the 2nd pair I lost this year. However, one of the flight attendants handled the situation very well and told me he would help me find it. After a few minutes he found my headphones. I am so satisfied by his attentiveness and will to assist. It's always the little things that counts for me. Very satisfied with the flight today."
✅ Trip Verified ,,Family Leisure,Premium Economy,Saigon to Phu Quoc,February 2023,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1, Delay after delay after delay. Poor communication bad service. The worst airline in Vietnam. Stay away at all costs! I wasted 4-8 hours every time. I fly with them just because of delays.
Not Verified ,,Solo Leisure,Economy Class,Phuket to Bangkok,January 2023,1.0,1.0,1.0,,,1.0,1,no,1,"  Worst flight, I will never fly again! They charged hefty fees for my two checked in bags. Air ticket is not cheap. No food or drink in the air. Bad attitude staff. Flight delayed for two hours. Waited for luggage another 1+ hour. Just terrible!"
Not Verified ,,Family Leisure,Economy Class,Da Lat to Can Tho,January 2023,1.0,2.0,,1.0,,2.0,1,no,1,  This is my second time flying with them. The scheduled departure time is 12pm but not until 4pm. Vietjet is well-known for delayed flights. Never try Vietjet if you have already booked your trips/tours that need you to show up on time. The best is not to fly with them. You will regret.
✅ Trip Verified ,,Couple Leisure,Economy Class,Denpasar to Mumbai via Ho Chi Minh City,January 2023,1.0,3.0,1.0,,,1.0,1,no,1,"  Services are very poor, and Indian food is not good for vegetarian. The seating is not comfortable and many times it is not on time. Worst service ever."
Not Verified ,,Couple Leisure,Economy Class,Krabi to Bangkok,January 2023,1.0,1.0,,,,1.0,1,no,1,"  Awful customer service at check-in, they made a mistake and cancelled our seats then asked us to buy more. Staff were rude and arrogant. Have had many flights in Asia, this is the worst company, 2 hours late on arrival to add to the misery - you have been warned."
✅ Trip Verified ,,Family Leisure,Economy Class,Ho Chi Minh to Bangkok,January 2023,3.0,1.0,,,,1.0,1,no,1,"  The worst airline experience in my life. The staff checking in the luggage weighed up every single thing we had, including laptops and phones, and made us pay $95 for 7kg extra weight, which could only be handed over and could not be taken into the cabin. The funniest thing is that we flew to Vietnam by the same company 07.01.23 from Bangkok, and there we paid nothing extra for the same amount of luggage. Perhaps this was his first working day and he wanted to curry favor. Being on the road the whole previous year and having flights every month, we first encountered this problem. I don't recommend Vietjet to anyone."
✅ Trip Verified ,,Couple Leisure,Economy Class,Chiang Mai to Bangkok ,October 2022,,,,,,1.0,1,no,1,"  We booked in September to fly Vietjet from Chiang Mai to BKK so we could make our Flight on Bangkok Air on to TRAT. Unfortunately, Bangkok Air didn't have a connecting flight anymore. So we booked the 6 am flight from CM to BKK on Vietjet. weeks later, Vietjet canceled the 6 am flight and put us on the 8 am, which would have never gotten us to our flight on BA, to get to TRAT. I emailed 10 times, and all i got was Vietnamese letters, texts, and never English. I kept saying i didn't speak Vietnamese and couldn't understand what was being said. I went to the website and wrote from there, and always got a language that i couldn't understand. We had to fly Bangkok Air to BKK a day ahead, staying a hotel, and leave for Tratt on BA, the next day. While in the BKK airport, i went to the Vietjet counter, and they said to email again, and nothing would happen. They were right. Now, my credit card said that the dispute Went to Vietjet, because in their liabilities (on website ) says that they are not responsible for anything. The nice lady read the letter, that was now in English (from their bank) That indeed, they can cancel, stop, do anything they want, and they are not responsible. Never fly Vietjet, ever."
✅ Trip Verified ,A321,Family Leisure,Economy Class,Bangkok to Krabi,January 2023,3.0,4.0,3.0,,,4.0,5,yes,10,  Excellent flight on Thai Vietjet on their clean and tidy purple WOW A321 aircraft. Easy checkin at BKK with efficient counter agent. Boarding efficient and on time departure and arrival at KBV. Air crew provided great service from start to finish. Nice selection of hot meal items available for purchase. Very good value for the ticket price compared with other airlines serving this route. Highly recommended.
✅ Trip Verified ,,Couple Leisure,Economy Class,Chiang Mai to Bangkok,January 2023,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Absolutely terrible. Phone contact line does not answer for hours. Extortionate extra baggage fees. Beware please! Flight cancelled without a word of explanation, leaving us waiting for hours. The cancellation appeared to have been done deliberately, simply to allow the airline to combine our flight with a later one, and thereby increase their profits, with little concern at all for the passengers. Extremely uncomfortable seats with almost zero degree recline. Baggage left behind!! Scheduled landing 2pm, baggage still not arrived, currently midnight. Absolutely the worst airline service I have ever experienced. It seems from these reviews that I am not alone. Absolutely terrible."
Not Verified ,,Solo Leisure,Economy Class,Hanoi to Saigon,January 2023,1.0,2.0,,,,1.0,2,no,1,  I bought a ticket online about 20 hours before departure. After buying it I noticed that I switched 2 letters of my name (might have been autocorrect I have a unusual name). I understood the responsibility was mine to fix and I hoped for some customer support could fix the situation even if I have to pay some service fee or some sort to make my travel experience as hassle-free ass possible to secure a good and positive memory with this airline...I was wrong. I immediately went on the customer support of VietJet Air to correct the mistake. The customer chat on their website was as helpful as a three year old. Their website runs like it was made in 2010. The English knowledge of their support team was embarrassing for a travel industry. It took them more than 3 hours overall just to tell me I need to go to the check in counter at the airport to fix it. Having to wait 10-20 minutes for each reply in a very repetitive and obviously google translated English. After giving me some hope of being able to change it at the counter I was told to come 4 hours before the time of departure. It was tiring but it needed to be done so I obligated. Arriving at the VietJet Air counter I explained the simple matter of the spelling mistake to the best of my ability without creating further confusion which can happen very easily apparently. The women understood the mistake and asked 3 multiple co-workers to look at the problem. After a very short and disappointed conversation the worst case scenario was being fulfilled and I was told to buy a new ticket. Of course without my money back. And with 3 times of the price I bought it for. If the chat support had told me to just cancel the ticket and buy a new one I would have done so. Maybe even just buy a new one overall but sadly I trusted this airline not just being a money hungry corporation with having the intention of having their customers actually wanting to come back. All overall I made 2 mistakes - Switching the letters - thinking VietJet Air could switch them back.
✅ Trip Verified ,,Couple Leisure,Economy Class,Bangkok to Phuket,November 2022,3.0,3.0,,,,2.0,2,no,1,"  Thai Vietjet broke one of the wheels of our large suitcase and damaged another part of the suitcase. At the airport in Phuket, a staff member at the bag collection belt inspected the broken bag and said we could claim 200 THB compensation. I requested to speak with her supervisor, who explained that their policy is to offer 500 THB compensation. I wrote to their customer service who confirmed they don't offer higher compensation than this and agreed to receive 500 THB, although I made it clear that this was grossly inadequate compensation as the suitcase was four months old and cost 2,000 THB. At that point, Thai Vietjet said it would take up to 45 days to send the money. I emailed them 10 days before the end of the 45-day period, and they confirmed they would send the money within their 45-day period. It has now been one week past that period, and no money has been sent. Their message in response to the email I sent them was a copy-paste of the very first email they sent me, so it seems we have gone full circle. This is a real shame because I really found them a reliable company before this incident and I had flown with them almost exclusively within Thailand prior to that."
✅ Trip Verified ,,Couple Leisure,Premium Economy,Mumbai to Ho Chi Minh City via Ha Noi,December 2022,1.0,1.0,,,,3.0,2,no,2," The seats are very small and uncomfortable. Even after booking the premium economy with extra charges there was no difference from the economy class except for a curtain in between. The seats are really uncomfortable even for a 1hr journey let alone 5hrs at a stretch. Everyone who had opted for the premium economy had the same complaints. Bamboo airlines are much better with their service, the seating arrangements, leg space and are comfortable to travel. Just wish they had an international flight as well."
Not Verified ,,Couple Leisure,Economy Class,Phu Quoc to Ho Chi Minh,December 2022,2.0,2.0,,,,2.0,1,no,2," They keep changing the departure time. No email, no information. You have to find out yourself. We had a connecting flight and the VietJet customer service advised us to buy another ticket at another airline because they are more reliable when it comes to their flight schedule. No refund, no apologies, nothing. Will never fly with VietJet Air again."
✅ Trip Verified ,,Family Leisure,Economy Class,Ho Chi Minh City to Busan,December 2022,1.0,1.0,,,,1.0,1,no,1," Beware this airline is out to get you to pay more for luggage. We had successfully checked in and weighed our cabin bags 7kg each at the counter. But at the gate, our family of 5 were pulled aside and asked to put on the scale our cabin bags, my cross body purse (had passports, wallet, little makeup) and they even insisted on our coats which were on our bodies! Tried to make a case we were over the weight limit and must pay. We refused politely and insisted the counter had cleared us. After a fuss they allowed us to board. Were we upset? Felt targeted? Humiliated? Will avoid VietJet for future travels? All yes."
✅ Trip Verified ,,Couple Leisure,Economy Class,Da nang to Bangkok,December 2022,1.0,1.0,2.0,2.0,,3.0,2,no,2,"  Went for 1 week to Vietnam from Bangkok. First flight 30 mins late Nobody told Have to ask. Nobody sent notice. Plane was really 2/3 or 3/4 empty, still they fit everyone in certain seat rows. When I asked some space on a empty flight they said: you should have booked before boarding. I even not asked for a seat more expensive like with free leg space, just another seat to be alone. Absolutely no respect or good behaviour. "
✅ Trip Verified ,,Business,Economy Class,Phuket to Bangkok,December 2022,3.0,3.0,2.0,1.0,1.0,3.0,3,no,4,  The flights on this company are always late or delayed. This is really annoying when you have scheduled meeting. Company staff have to know that their clients are not only tourists but there is workers also that cannot be late. Need pay back my flight because I miss an important business meeting. I'm not sure will travel with Vietjet anymore. Disappointed
✅ Trip Verified ,,Family Leisure,Economy Class,Bali to Delhi via Ho Chi Minh City,December 2022,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Canceled flight before short notice, did not acknowledge our refund request, we have already booked a different flight. Arranged  a new flight without our consent. Our destination was Hyderabad but gave us a New Delhi flight. We had to book one more flight from New Delhi to Hyderabad which was very expensive. Our baggage was missing, received the baggage after 5 days and to our horror things from baggage was missing. *We had a total loss of $2000 Canceled our flight before 7 days and rescheduled our flight again before 2 days of boarding and to a different destination.. (we had to cancel our flight which was booked because of earlier cancellations and paid huge amount) our destination was Hyderabad but they gave flight to New Delhi we had no other option to take that flight due to visa issues. From Delhi to Hyderabad we had to again book a different flight which was very very expensive and all this was very trying and a waste of time. When we receive it our things where missing pathetic service. I would never recommend this airline to anyone ever."
✅ Trip Verified ,,Couple Leisure,Economy Class,Khon Kaen to Bangkok ,November 2022,,,,,,1.0,1,no,1,"  VietJet has lost two customers for life! Upon checkin, I was told my small pool cue & case (less than 1 kg) did not fit their carry on specifications, and should check it in, for more than the cost of my entire ticket, which I refused. I explained that I flew many times with the cue as a carry on with no issues (including VietJet). Upon attempting to board, they told me my only remaining option was to abandon the cue. I politely refused, and restated my case. Instead of negotiating, they rudely said I am off the flight and kicked my wife (who boarded already) off as well, no refund. New tickets and three hours later I am boarding Thai Smile with my cue as a carry on!"
✅ Trip Verified ,,Couple Leisure,Economy Class,Bangkok to Phuket,November 2022,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Flight delayed by 5 hours, without any prior notice. 4 hours before the flight we got the confirmation of it, we left the hotel at 5am in order to get to the airport at 6 am and found out we need to wait until 2 pm (7 h waiting time). No email send to announce the delay, terrible customer service. Highly not recommended"
✅ Trip Verified ,,Couple Leisure,Economy Class,Phuket to Bangkok,November 2022,1.0,1.0,1.0,,,1.0,1,no,1,  Delayed for 2.5 hours. No explanation nor any apologies. They sell expensive tickets for times they never fly. All expensive time-slots are cancelled or delayed to cheaper times. No refund possible.
✅ Trip Verified ,,Couple Leisure,Economy Class,Bangkok to Phuket,November 2022,1.0,3.0,,,,1.0,1,no,1,  Both flights were changed into a later cheaper one. You don't get your money back. Both flights were also 1 hour delayed. This must be one of the worst airlines flying between Bangkok and Phuket. You can be sure that your flight is delayed for at least on hour.
✅ Trip Verified ,,Couple Leisure,Economy Class,Phuket to Bangkok,November 2022,2.0,2.0,1.0,1.0,1.0,1.0,1,no,1,  Worst experience ever. Our flight has it departure time changed 4 times and no one from VietJet staff could give us any trusty information. We just kept waiting at the airport. We had an international connection later on the same day. Terrible customer support as they don’t give us any information
✅ Trip Verified ,,Solo Leisure,Economy Class,Bangkok to Hat Yai,November 2022,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1," The flight was so delayed. I fly with VietJet Air several times but this is my last time. First I got an email saying the flight would be delayed 30 mins, I went to the counter to change my flight to the evening one but they said the flight was not delayed over 1 hour so I cannot change it even though it had available seats. When it’s time I was waiting at the gate and the ground staff announced the flight would be delayed 1hr more so it’s total delay time was 1.5 hr. We think this is an airline tricky to not let us change the flight. This is very bad."
Not Verified ,A320,Couple Leisure,Economy Class,Khon kaen to Bangkok,November 2022,2.0,2.0,,,,1.0,1,no,1,  Poor staff attitude - on checking in we were singled out and required to check our 10kg bags in. Not a problem except many passengers did not have their luggage weighed. The issue I have was the total demeaning and belittling attitude of staff checking us in. It was simply horrible. 
✅ Trip Verified ,,Couple Leisure,Economy Class,Ho chi minh to Phuket,November 2022,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Customer service is the worst! We did not have a proof of onward travel for Thailand (which we didn’t need anyway). Had to buy other flight ticket in the moment, but than our booking was still processing with other airways. Payment confirmation was not enough, and the women on the counter was very rude. They did not want to help us, they did not care about us catching the flight. Finally we got through thanks to help from another airline. We also met 2 other (non-vietnamese) couples with “issues”, so they couldn’t checkin. They tried to sell more luggage/other tickets to them for higher prices. To me, this was pure discrimination & scam practice."
✅ Trip Verified ,,Solo Leisure,Economy Class,Bangkok to Chaing Mai,November 2022,2.0,,,,,1.0,1,no,1,"  I flew into Bangkok from Honolulu via Tokoyo and had an hour to get to my flight in Bangkok after landing. I got to the Vietjet desk around 45 minutes before my flight to Chaing Mai. The agent refused to give me a boarding pass because she said I must be there 45 minutes before the fight. If she was more concerned with customer service rather than arguing with me, causing more of a delay, I could have made my connection. She claimed that Vietjet has no managers which I think is untrue. They also would not refund or even help me to get another flight so I could get to my Thai massage class. I spoke to two other representatives and found them all to be rude, unhelpful and not at all concerned about customer service or satisfaction. I would avoid Vietjet airlines just in case you might be delayed because they will keep your money and leave you stranded."
✅ Trip Verified ,,Family Leisure,Economy Class,Surat Thani to Bangkok,August 2022,,,,,,,1,no,1,  Had a flight booked to leave Surat Thani at 11.30 on the 17th To go to Bangkok. The airline changed the flight time to 12.00 making it impossible to meet connections to go to Australia. When talking to the airline staff they told me that they cannot refund the cost but can book me on a flight on the 16th at 18.50 and I would have to pay again as I was changing my flight. But in reality they broke the contract by changing the flight at very short notice (less than a day). Now I have to spend a night in Bangkok and additional fare at my cost. Very disappointed in the airline. Not very professional at all. 
✅ Trip Verified ,,Couple Leisure,Economy Class,Dalat to Ho Chi Minh City,September 2022,3.0,4.0,,,,3.0,1,no,1," Flight rescheduled from 18.10 to 19.15 to then 19.50, “due to late arrival”. VietJet flights, at least in my personal experience, have never departed on time. I’ve lived in Vietnam since 2015, so this experience is substantial. Made an agreement with my partner that we will never fly VietJet Air again."
Not Verified ,,Couple Leisure,Economy Class,Mumbai to Denpasar via Ho Chi Minh City,October 2022,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  My biggest mistake was to book through VietJet. They reschedule flights like piece of cake. I had a flight from HYD-DPS. They cancelled it 12 days prior to the trip and dont have any proper customer care in India. After hours and hours of communication with them they finally rescheduled it from Mumbai. Further, just before 3hrs of the scheduled flight from BOM they changed my ticket date from 26th to 27th with 3 hours notice. What is surprising is that my connecting vietjet flight is still 26th. They expect me to time travel and catch up my connecting flight? Anyways i reached airport and got to know the flight was delayed for 4hrs and during that time after a lot of back and forth they changed it back to 26th and i was able to board. It gave me a lot of mental stress! Even the reason vietjet people give for delay is that it is a low cost airline and we shouldn't have high expectations out of it. They dont give meals and even water we need to purchase during the flight. The seats ar super uncomfortable. Only pro was the flight travel time was lesser than expected. Guys spend some extra money and book through a better airline to save yourself from last moment tensions."
✅ Trip Verified ,,Family Leisure,Economy Class,Denpasar to Ho Chi Minh City,October 2022,3.0,5.0,4.0,3.0,2.0,4.0,4,yes,8,"  I was terrified having read all these reviews only moments after buying the tickets for my family trip. It painted a vivid picture of something you desperately want to avoid in life. Having taken 100+ flights in my life I interpreted this as a new level of challenge, an adventure and having something to speak about later in life. Despite encouragement from friends to let go of the tickets and questioning my sanity, we decided to go ahead, hope for the best and prepare for the worst. We packed light, haven’t booked accomodation to be on the safe side and came early for checkin. Flights were on time (insignificant delay on return flight due to waiting for transit passengers which I thought is a friendly gesture anyways). Airport checkin was quick and seamless (their online checkin doesn't work but it didn't cause any discomfort). We were even forgiven some overweight on our carry-ons. Water was sold on board. The behavior of airline staff was polite, helpful and respectful. The plane was not more or less clean than any other flight. We received an email 3 days prior to our return flight confirming the validity of the flight (which for some might have been a change in itinerary but it wasn't nowhere near short notice). People were allowed to move freely between seats that were not taken. There were food options on the flight (also vegetarian) As a bonus, we didn't have any of the currencies accepted on the flight (they only took Vietnamese Dongs and USD, no cards) and the flight attendants got together to help my family and exchanged money for us so we can have meals on board using their own phones as a currency calculator telling us they will deal with it later main thing they can serve us.  "
Not Verified ,,Couple Leisure,Economy Class,Bangkok to Ho Chi Minh City,October 2022,1.0,1.0,,,,1.0,1,no,1,"  The worst airline and customer service I have ever encountered. They provided misinformation, told us we had 3 days / 72 hours to rebook with visa issues, when we presented they told us it was in fact now 2days and they apologize for staff giving us incorrect information, refused to offer any assistance and called security on us. Ruined our entire trip, I’ve never been more disappointed and disgusted in an airline, absolutely terrible. "
✅ Trip Verified ,,Solo Leisure,Economy Class,Singapore to Da Nang,October 2022,3.0,4.0,3.0,,,4.0,4,yes,6,"  I was very worried when I saw the review after booking the flight. However everything was not as bad as what people shared about this airline. No delay, no rude staff or air crew. Seats are not damage in any way."
Not Verified ,,Solo Leisure,Economy Class,Bangkok to Chiang Mai,October 2022,2.0,3.0,,,,3.0,2,no,2,"  This is my third flight with Vietjet air. The first flight from Bangkok to Udon Thani went according to plan. The return flight from Udon Thani to Bangkok was delayed by 45 minutes. The onward flight to Chiang Mai on the same day was scheduled for 18:15. When I checked in in Udon Thani, I received the message that my flight to Chiang Mai was delayed by 75 minutes. Arrived at the gate, another delay was announced. It was another 60 minutes. When asked why there was this delay, it was said that it was due to bad weather in Chiang Mai. When looking at the Onlibe weather app, there was bright sunshine. All other airlines that also flew to Chiang Mai had no delay. It was my last booking with this airline.  Dies ist mein dritter Flug mit Vietjet air. Der erste Flug von Bangkok nach Udon Thani verlief planmäßig. Der Rückflug von Udon Thani nach Bangkok hatte hatte 45min Verspätung. Der Weiterflug nach Chiang Mai am selben Tag war für 18:15 geplannt. Noch beim Checkin in Udon Thani erhielt ich die Nachricht, dass mein Flug nach Chiang Mai 75min Verspätung hat. Am Gate angekommen, wurde eine weitere Verspätung angezeigt. Es kamen nochmal 60 Minuten dazu. Auf die Frage warum es zu dieser Verspätung kommt, hieß es sei wegen Schlechtwetter in Chiang Mai. Beim Blick auf die Onlibe-Wetter-App gab's strahlenden Sonnenschein. Alle anderen Airlines die auch nach Chiang Mai flogen, hatten keine Verspätung. Es war meine letzte Buchung mit dieser Airline."
